0.0	0.0	4.0
0.1	-0.0	-4.0
0.2	-0.0	0.0
0.3	-0.0	0.0
0.4	-0.0	0.0
0.5	-0.0	0.0
0.6	-0.0	0.0
0.7	-0.0	0.0
0.8	-0.0	4.0
0.9	-0.0	-4.0
1.0	-0.0	0.0
1.1	-0.0	0.0
1.2	-0.0	0.0
1.3	-0.0	0.0
1.4	-0.0	4.0
1.5	-0.0	0.0
1.6	-0.0	-4.0
1.7	-0.0	4.0
1.8	-0.0	-4.0
1.9	-0.0	4.0
2.0	-0.0	-4.0
2.1	-0.0	354.0
2.2	-0.8	363.0
2.3	-2.6	388.0
2.4	-4.5	495.0
2.5	-6.2	468.0
2.6	-7.8	472.0
2.7	-9.4	435.0
2.8	-11.0	456.0
2.9	-12.8	473.0
3.0	-14.4	492.0
3.1	-16.1	487.0
3.2	-17.8	470.0
3.3	-19.6	468.0
3.4	-21.5	497.0
3.5	-23.4	501.0
3.6	-25.1	457.0
3.7	-26.9	479.0
3.8	-28.7	486.0
3.9	-30.4	487.0
4.0	-32.1	457.0
4.1	-33.9	474.0
4.2	-35.8	491.0
4.3	-37.6	466.0
4.4	-39.3	483.0
4.5	-41.2	492.0
4.6	-42.9	467.0
4.7	-44.7	463.0
4.8	-46.6	489.0
4.9	-48.6	524.0
5.0	-50.4	478.0
5.1	-52.1	446.0
5.2	-53.8	483.0
5.3	-55.7	478.0
5.4	-57.6	469.0
5.5	-59.5	480.0
5.6	-61.3	493.0
5.7	-62.9	461.0
5.8	-64.7	441.0
5.9	-66.5	467.0
6.0	-68.4	515.0
6.1	-70.2	499.0
6.2	-72.1	486.0
6.3	-73.9	477.0
6.4	-75.6	477.0
6.5	-77.3	466.0
6.6	-79.1	454.0
6.7	-80.8	465.0
6.8	-82.7	501.0
6.9	-84.6	500.0
7.0	-86.4	476.0
7.1	-88.0	464.0
7.2	-89.7	456.0
7.3	-91.7	463.0
7.4	-93.6	501.0
7.5	-95.6	528.0
7.6	-97.4	497.0
7.7	-99.2	455.0
7.8	-101.0	449.0
7.9	-102.8	491.0
8.0	-104.7	479.0
8.1	-106.5	479.0
8.2	-108.2	490.0
8.3	-110.0	476.0
8.4	-111.8	490.0
8.5	-113.6	482.0
8.6	-115.3	495.0
8.7	-117.1	481.0
8.8	-118.8	471.0
8.9	-120.5	483.0
9.0	-122.2	477.0
9.1	-123.8	480.0
9.2	-125.6	446.0
9.3	-127.4	466.0
9.4	-129.3	495.0
9.5	-131.1	489.0
9.6	-132.8	441.0
9.7	-134.7	457.0
9.8	-136.5	476.0
9.9	-138.3	491.0
10.0	-140.2	460.0
10.1	-142.0	478.0
10.2	-143.8	488.0
10.3	-145.4	434.0
10.4	-147.1	449.0
10.5	-148.9	471.0
10.6	-150.6	489.0
10.7	-152.2	468.0
10.8	-153.9	437.0
10.9	-155.7	483.0
11.0	-157.4	495.0
11.1	-159.0	474.0
11.2	-160.7	470.0
11.3	-162.5	493.0
11.4	-164.3	464.0
11.5	-166.1	470.0
11.6	-167.8	471.0
11.7	-169.5	474.0
11.8	-171.2	434.0
