0.0	0.0	0.0
0.1	-0.0	0.0
0.2	-0.0	0.0
0.3	-0.0	-4.0
0.4	-0.0	4.0
0.5	-0.0	0.0
0.6	-0.0	0.0
0.7	-0.0	0.0
0.8	-0.0	-4.0
0.9	-0.0	4.0
1.0	-0.0	0.0
1.1	-0.0	0.0
1.2	-0.0	0.0
1.3	-0.0	0.0
1.4	-0.0	0.0
1.5	-0.0	0.0
1.6	-0.0	0.0
1.7	-0.0	0.0
1.8	-0.0	0.0
1.9	-0.0	0.0
2.0	-0.0	0.0
2.1	-0.0	337.0
2.2	1.1	330.0
2.3	3.6	371.0
2.4	6.0	472.0
2.5	8.2	456.0
2.6	10.8	490.0
2.7	13.2	476.0
2.8	15.3	423.0
2.9	17.7	441.0
3.0	20.3	493.0
3.1	22.8	498.0
3.2	25.1	479.0
3.3	27.3	435.0
3.4	29.3	426.0
3.5	31.5	414.0
3.6	34.1	483.0
3.7	36.5	490.0
3.8	38.8	462.0
3.9	41.1	454.0
4.0	43.5	443.0
4.1	45.9	456.0
4.2	48.2	476.0
4.3	50.6	476.0
4.4	52.9	438.0
4.5	55.2	462.0
4.6	57.7	489.0
4.7	60.0	457.0
4.8	62.2	412.0
4.9	64.7	443.0
5.0	67.3	483.0
5.1	69.8	453.0
5.2	72.0	440.0
5.3	74.3	430.0
5.4	76.5	429.0
5.5	78.7	453.0
5.6	81.3	471.0
5.7	83.9	481.0
5.8	86.1	458.0
5.9	88.3	449.0
6.0	90.6	436.0
6.1	93.0	480.0
6.2	95.3	480.0
6.3	97.7	475.0
6.4	100.1	451.0
6.5	102.4	439.0
6.6	104.8	485.0
6.7	107.0	452.0
6.8	109.2	423.0
6.9	111.8	477.0
7.0	114.4	493.0
7.1	116.8	499.0
7.2	119.0	451.0
7.3	121.3	447.0
7.4	123.6	441.0
7.5	126.0	446.0
7.6	128.6	483.0
7.7	131.0	499.0
7.8	133.4	455.0
7.9	135.9	424.0
8.0	138.3	439.0
8.1	140.7	488.0
8.2	143.0	481.0
8.3	145.3	454.0
8.4	147.6	446.0
8.5	149.9	470.0
8.6	152.2	474.0
8.7	154.2	432.0
8.8	156.5	429.0
8.9	159.0	486.0
9.0	161.5	492.0
9.1	163.9	467.0
9.2	166.2	472.0
9.3	168.5	450.0
9.4	170.8	414.0
9.5	173.4	456.0
9.6	176.0	481.0
9.7	178.2	469.0
9.8	180.4	425.0
9.9	182.7	429.0
10.0	185.0	466.0
10.1	187.3	466.0
10.2	189.6	472.0
10.3	191.9	456.0
10.4	194.2	454.0
10.5	196.6	470.0
10.6	199.0	473.0
10.7	201.1	416.0
10.8	203.5	450.0
10.9	205.9	467.0
11.0	208.3	478.0
11.1	210.6	445.0
11.2	212.8	435.0
11.3	215.1	444.0
11.4	217.4	447.0
11.5	219.8	457.0
11.6	222.2	486.0
11.7	224.3	443.0
11.8	226.4	427.0
11.9	228.6	408.0
12.0	230.9	450.0
12.1	233.4	466.0
12.2	235.8	474.0
12.3	238.1	427.0
12.4	240.4	435.0
12.5	242.8	443.0
12.6	245.3	469.0
12.7	247.7	447.0
12.8	250.0	446.0
12.9	252.5	478.0
13.0	254.7	460.0
13.1	256.9	445.0
13.2	259.0	456.0
13.3	261.2	423.0
13.4	263.5	454.0
13.5	266.0	442.0
13.6	268.6	502.0
13.7	270.7	487.0
13.8	272.9	421.0
13.9	275.3	419.0
14.0	277.7	461.0
14.1	280.1	473.0
14.2	282.5	483.0
14.3	284.9	437.0
14.4	287.0	440.0
14.5	289.4	443.0
14.6	291.7	448.0
14.7	294.0	442.0
14.8	296.2	460.0
14.9	298.7	460.0
15.0	301.1	458.0
15.1	303.5	444.0
15.2	305.6	449.0
15.3	307.8	439.0
15.4	309.9	430.0
15.5	312.2	433.0
15.6	314.6	487.0
15.7	316.8	460.0
15.8	319.0	426.0
15.9	321.2	432.0
16.0	323.6	445.0
16.1	326.0	472.0
16.2	328.5	449.0
16.3	330.7	425.0
16.4	332.9	421.0
16.5	335.3	443.0
16.6	338.0	465.0
16.7	340.4	450.0
16.81	342.7	426.0
16.91	345.2	437.0
17.01	347.7	463.0
17.11	350.3	441.0
17.21	352.7	461.0
17.31	355.0	444.0
17.41	357.3	450.0
17.51	359.8	451.0
17.61	362.3	470.0
17.71	364.5	251.0
17.81	365.4	6.0
17.91	365.1	3.0
18.01	364.5	0.0
18.11	364.1	-3.0
18.21	364.1	0.0
18.31	364.1	0.0
18.41	364.1	0.0
18.51	364.1	0.0
18.61	364.1	0.0
18.71	364.1	3.0
18.81	364.1	0.0
18.91	364.1	-3.0
19.01	364.1	0.0
19.11	364.1	3.0
19.21	364.1	-3.0
19.31	364.1	0.0
19.41	364.1	0.0
