0.0	0.0	0.0
0.1	-0.0	0.0
0.2	-0.0	0.0
0.3	-0.0	3.0
0.4	-0.0	-3.0
0.5	-0.0	0.0
0.6	-0.0	3.0
0.7	-0.0	0.0
0.8	-0.0	-3.0
0.9	-0.0	0.0
1.0	-0.0	0.0
1.1	-0.0	0.0
1.2	-0.0	0.0
1.3	-0.0	0.0
1.4	-0.0	0.0
1.5	-0.0	0.0
1.6	-0.0	0.0
1.7	-0.0	0.0
1.8	-0.0	0.0
1.9	-0.0	0.0
2.0	-0.0	0.0
2.1	-0.1	375.0
2.2	-0.5	397.0
2.3	-1.4	498.0
2.4	-2.3	629.0
2.5	-3.2	605.0
2.6	-3.9	634.0
2.7	-4.7	623.0
2.8	-5.5	639.0
2.9	-6.3	656.0
3.0	-7.1	629.0
3.1	-7.9	632.0
3.2	-8.6	608.0
3.3	-9.5	610.0
3.4	-10.3	656.0
3.5	-11.1	651.0
3.6	-11.9	638.0
3.7	-12.7	645.0
3.8	-13.5	642.0
3.9	-14.2	627.0
4.0	-15.0	668.0
4.1	-15.8	647.0
4.2	-16.6	632.0
4.3	-17.4	663.0
4.4	-18.2	634.0
4.5	-19.0	628.0
4.6	-19.8	657.0
4.7	-20.6	644.0
4.8	-21.4	633.0
4.9	-22.2	640.0
5.0	-23.0	627.0
5.1	-23.8	658.0
5.2	-24.6	663.0
5.3	-25.4	625.0
5.4	-26.2	656.0
5.5	-27.0	626.0
5.6	-27.7	644.0
5.7	-28.4	658.0
5.8	-29.3	656.0
5.9	-30.1	648.0
6.0	-30.8	619.0
6.1	-31.5	620.0
6.2	-32.3	661.0
6.3	-33.1	661.0
6.4	-33.9	627.0
6.5	-34.7	660.0
6.6	-35.5	641.0
6.7	-36.3	650.0
6.8	-37.1	681.0
6.9	-37.8	653.0
7.0	-38.6	625.0
7.1	-39.4	656.0
7.2	-40.1	627.0
7.3	-40.9	656.0
7.4	-41.7	624.0
7.5	-42.5	646.0
7.6	-43.4	650.0
7.7	-44.1	653.0
7.8	-44.9	623.0
7.9	-45.7	662.0
8.0	-46.6	661.0
8.1	-47.3	632.0
8.2	-48.1	658.0
8.3	-48.9	633.0
8.4	-49.7	669.0
8.5	-50.5	676.0
8.6	-51.3	637.0
8.7	-52.1	604.0
8.8	-52.9	657.0
8.9	-53.6	625.0
9.0	-54.4	660.0
9.1	-55.1	657.0
9.2	-55.9	634.0
9.3	-56.8	656.0
9.4	-57.6	639.0
9.5	-58.3	650.0
9.6	-59.2	679.0
9.7	-60.0	637.0
9.8	-60.8	641.0
9.9	-61.5	647.0
10.0	-62.4	603.0
10.1	-63.1	666.0
10.2	-63.9	674.0
10.3	-64.8	642.0
10.4	-65.5	659.0
10.5	-66.3	638.0
10.6	-67.1	626.0
10.7	-67.9	665.0
10.8	-68.7	640.0
10.9	-69.5	635.0
11.0	-70.3	659.0
11.1	-71.1	634.0
11.2	-72.0	663.0
11.3	-72.7	631.0
11.4	-73.4	632.0
11.5	-74.2	622.0
11.6	-74.9	644.0
11.71	-75.7	626.0
11.81	-76.4	672.0
11.91	-77.2	640.0
12.01	-77.9	624.0
12.11	-78.8	653.0
12.21	-79.6	633.0
12.31	-80.3	647.0
12.41	-81.2	647.0
12.51	-81.9	647.0
12.61	-82.7	605.0
12.71	-83.5	650.0
12.81	-84.2	623.0
12.91	-85.0	661.0
13.01	-85.9	668.0
13.11	-86.6	630.0
13.21	-87.4	653.0
13.31	-88.2	627.0
13.41	-89.0	648.0
13.51	-89.7	673.0
13.61	-90.4	663.0
13.71	-91.2	420.0
13.81	-91.8	172.0
13.91	-91.9	91.0
14.01	-91.8	21.0
14.11	-91.7	0.0
14.21	-91.7	0.0
14.31	-91.8	0.0
14.41	-91.8	0.0
14.51	-91.8	0.0
14.61	-91.8	-3.0
14.71	-91.8	3.0
14.81	-91.8	0.0
14.91	-91.8	0.0
15.01	-91.8	0.0
15.11	-91.8	0.0
15.21	-91.8	0.0
15.31	-91.8	0.0
15.41	-91.8	0.0
